user_id,auction_id,cat1,cat2,buy_mount,day,year,quarter,month,birthday,gender,age
664444918,40719234627,50008168,50010558,1,2014-09-20,2014,3,9,2011-09-27,1,2.98
1862594497,17150876686,28,50023670,1,2013-12-18,2013,4,12,2010-01-05,0,3.95
718858754,24395160617,50008168,50013636,1,2013-05-13,2013,2,5,2011-10-15,1,1.58
83359531,25168468921,50014815,50009540,1,2013-07-26,2013,3,7,2011-02-05,1,2.47
26629842,41721177698,50008168,50010544,1,2014-12-12,2014,4,12,2013-11-24,0,1.05
838547338,24881140136,50008168,50010558,1,2013-06-07,2013,2,6,2012-12-18,0,0.47
367595379,24285048902,50008168,50012451,1,2014-02-27,2014,1,2,2010-09-23,1,3.43
102571912,14243394387,50008168,50006602,1,2012-08-02,2012,3,8,2010-11-16,0,1.71
799287214,24289020782,50014815,50014274,1,2013-06-25,2013,2,6,2012-08-13,0,0.87
20087991,37848480268,50022520,50016706,1,2014-06-01,2014,2,6,2010-08-08,0,3.82
515908401,40106626875,50008168,50013207,1,2014-08-08,2014,3,8,2011-07-14,0,3.07
279787751,37469126057,28,50023715,1,2014-03-20,2014,1,3,2013-09-14,1,0.51
403168768,38978433711,50014815,50018831,1,2014-07-19,2014,3,7,2013-12-17,0,0.59
714919791,12605082527,50014815,50228021,1,2013-01-11,2013,1,1,2012-03-16,1,0.82
733070564,42557673678,50008168,50010549,1,2015-01-17,2015,1,1,2014-12-17,1,0.08
87526273,19733405881,50008168,50013636,1,2013-11-26,2013,4,11,2010-11-01,0,3.07
272757969,43352070226,50008168,50010544,1,2015-01-21,2015,1,1,2011-02-24,0,3.91
1817973372,15283087345,28,50016454,1,2014-08-03,2014,3,8,2012-02-23,1,2.44
131802832,37536988312,50008168,50013207,1,2014-09-20,2014,3,9,2012-04-05,1,2.46
504846829,43161044611,50014815,50012564,5,2015-01-19,2015,1,1,2013-10-24,1,1.24
124333754,4347434860,38,50018824,1,2014-10-21,2014,4,10,2014-03-23,1,0.58
47742510,13518730030,50022520,121398035,1,2014-10-19,2014,4,10,2014-07-27,0,0.23
112175464,39475654625,28,50008845,1,2014-07-29,2014,3,7,2014-01-01,0,0.57
1672630998,36962807964,50008168,50006602,3,2014-03-25,2014,1,3,2014-03-02,1,0.06
442973445,8949249584,28,50023663,1,2013-11-13,2013,4,11,2013-05-20,1,0.48
274379633,41639051049,28,50013881,1,2015-01-18,2015,1,1,2014-06-27,1,0.56
633734925,35723840617,50014815,50010236,1,2014-01-17,2014,1,1,2012-03-24,0,1.82
1822398971,41617854706,38,211122,1,2014-10-22,2014,4,10,2013-05-08,0,1.46
217491793,40733937812,28,50023777,1,2014-11-11,2014,4,11,2013-02-10,0,1.75
52971251,14733059304,50008168,50012449,1,2014-02-26,2014,1,2,2013-06-17,0,0.7
299196791,38217159047,28,50013187,26,2014-05-21,2014,2,5,2014-03-31,0,0.14
224292962,18387768742,50014815,50228021,3,2015-01-20,2015,1,1,2012-12-13,1,2.1
1577585731,19799317492,50008168,50010558,1,2014-01-06,2014,1,1,2013-03-21,0,0.8
1836568285,41204717346,50008168,50010566,1,2014-10-19,2014,4,10,2011-11-23,0,2.91
517793335,16719576868,38,50006843,2,2012-07-10,2012,3,7,2011-07-10,1,1.0
31465015,15284214987,28,50006823,1,2013-12-02,2013,4,12,2012-06-01,1,1.5
401026519,20175111454,28,50015841,1,2013-06-04,2013,2,6,2011-03-20,0,2.21
58463787,35348722557,28,203527,1,2013-10-26,2013,4,10,2010-09-28,1,3.08
126581934,17509603102,50008168,50010544,1,2012-12-08,2012,4,12,2011-05-19,0,1.56
1070284684,26778408178,50008168,50013207,1,2013-09-27,2013,3,9,2011-12-29,0,1.75
67985523,20193534613,50014815,50014271,1,2014-01-02,2014,1,1,2012-07-13,0,1.47
1076986436,15117929670,50008168,50013636,1,2013-05-29,2013,2,5,2012-03-20,0,1.19
1052158519,25605368474,28,50023637,1,2014-01-14,2014,1,1,2012-03-29,0,1.8
468484747,14659086347,50008168,50010558,1,2013-05-20,2013,2,5,2011-05-31,1,1.97
62879667,35633055239,50008168,121394024,1,2014-12-12,2014,4,12,2011-12-05,0,3.02
54925736,12310877181,50008168,50006602,1,2013-10-19,2013,4,10,2013-04-28,0,0.48
296255521,35594754309,122650008,50012365,2,2014-01-12,2014,1,1,2012-09-15,0,1.33
379910739,12881672070,50008168,50012451,2,2012-09-04,2012,3,9,2011-02-26,0,1.52
685332320,12781785338,50014815,50018831,2,2013-06-01,2013,2,6,2012-02-23,0,1.27
389326420,17164967407,28,50006820,1,2014-09-16,2014,3,9,2013-07-17,0,1.17
1372572,16915013171,28,50008845,1,2013-03-27,2013,1,3,2012-01-30,1,1.16
54855720,39635136808,50014815,50018436,2,2014-09-13,2014,3,9,2013-01-28,0,1.62
